"","n","min","model","pval","simslope","slope"
"16362",45,10,"Compar",0.0718679018309145,-0.2,-0.0804650174609746
"log10(adult_weight)6372",46,10,"PGLSSEY",5e-06,-0.2,-0.0062242858571544
"16372",46,10,"Compar",0.000391008635116208,-0.2,-0.235189111813985
"log10(adult_weight)6382",44,10,"PGLSSEY",2.2e-05,-0.2,-0.00409477223665101
"16382",44,10,"Compar",0.727087720473943,-0.2,-0.0227180764315262
"log10(adult_weight)6392",46,10,"PGLSSEY",7.6e-06,-0.2,-0.00545017892274685
"16392",46,10,"Compar",0.178324480899355,-0.2,-0.0786328467755243
"log10(adult_weight)6402",44,10,"PGLSSEY",4e-08,-0.2,-0.00546926809978928
"16402",44,10,"Compar",0.0112956776234752,-0.2,-0.149651728927379
"log10(adult_weight)6413",45,10,"PGLSSEY",1.1e-06,-0.2,-0.00863973927904189
"16413",45,10,"Compar",0.00670212246165702,-0.2,-0.173245584270787
"log10(adult_weight)6422",47,10,"PGLSSEY",5.5e-08,-0.2,-0.0124721607142977
"16422",47,10,"Compar",0.018869314625817,-0.2,-0.0976954908562105
"log10(adult_weight)6432",45,10,"PGLSSEY",1.5e-07,-0.2,-0.0216553588730145
"16432",45,10,"Compar",0.00227997138862035,-0.2,-0.149728984585968
"log10(adult_weight)6442",47,10,"PGLSSEY",9.2e-07,-0.2,-0.00410135851641471
"16442",47,10,"Compar",0.0294449924872919,-0.2,-0.144644115140141
"log10(adult_weight)6452",47,10,"PGLSSEY",1.4e-06,-0.2,-0.0103413019772365
"16452",47,10,"Compar",3.58143911505238e-06,-0.2,-0.258538158527524
"log10(adult_weight)6462",46,10,"PGLSSEY",4.9e-07,-0.2,-0.00584042421090524
"16462",46,10,"Compar",0.360047588394266,-0.2,-0.055585990477554
"log10(adult_weight)6472",46,10,"PGLSSEY",3.1e-08,-0.2,-0.0122627185247827
"16472",46,10,"Compar",7.01473472641823e-08,-0.2,-0.499531843740523
"log10(adult_weight)6482",46,10,"PGLSSEY",2.1e-08,-0.2,-0.0197631084208036
"16482",46,10,"Compar",4.13194519932603e-07,-0.2,-0.394958784058538
"log10(adult_weight)6492",48,10,"PGLSSEY",5.7e-08,-0.2,-0.00883702177877591
"16492",48,10,"Compar",0.00066680782791062,-0.2,-0.213095312148037
"log10(adult_weight)6502",45,10,"PGLSSEY",4.2e-09,-0.2,-0.00451067518587523
"16502",45,10,"Compar",0.578529211025127,-0.2,0.0224428717161913
"log10(adult_weight)6513",42,10,"PGLSSEY",1.1e-07,-0.2,-0.0223221844648986
"16513",42,10,"Compar",7.99779336801976e-06,-0.2,-0.291850020842802
"log10(adult_weight)6522",45,10,"PGLSSEY",1.9e-08,-0.2,-0.00526157066315624
"16522",45,10,"Compar",0.00471628694070825,-0.2,-0.194529910079017
"log10(adult_weight)6532",46,10,"PGLSSEY",5.8e-07,-0.2,-0.00561925045285523
"16532",46,10,"Compar",0.219973766552545,-0.2,-0.0521834236927777
"log10(adult_weight)6542",45,10,"PGLSSEY",1.8e-09,-0.2,-0.0292844330803984
"16542",45,10,"Compar",0.000887712780482275,-0.2,-0.169454330617273
"log10(adult_weight)6552",48,10,"PGLSSEY",8.7e-08,-0.2,-0.0071042895952796
"16552",48,10,"Compar",0.00532567260353445,-0.2,-0.203550749483491
"log10(adult_weight)6562",48,10,"PGLSSEY",4.1e-10,-0.2,-0.0108048484300654
"16562",48,10,"Compar",6.44427698714978e-06,-0.2,-0.250824122391985
"log10(adult_weight)6572",44,10,"PGLSSEY",3.1e-08,-0.2,-0.014601997980912
"16572",44,10,"Compar",0.000622516812498031,-0.2,-0.132583640106481
"log10(adult_weight)6582",43,10,"PGLSSEY",1.2e-06,-0.2,-0.00264236112757578
"16582",43,10,"Compar",0.179057218016321,-0.2,-0.106407625615359
"log10(adult_weight)6592",46,10,"PGLSSEY",3.3e-09,-0.2,-0.0298301713923953
"16592",46,10,"Compar",8.09162096473415e-05,-0.2,-0.202311759831189
"log10(adult_weight)6602",46,10,"PGLSSEY",3e-08,-0.2,-0.0138358728475145
"16602",46,10,"Compar",0.000127874743858669,-0.2,-0.251717739159312
"log10(adult_weight)6613",49,10,"PGLSSEY",2.7e-10,-0.2,-0.0142002784565362
"16613",49,10,"Compar",4.78096892231328e-06,-0.2,-0.3356383494799
"log10(adult_weight)6622",43,10,"PGLSSEY",4.4e-05,-0.2,-0.00205403169941415
"16622",43,10,"Compar",0.0427011645602127,-0.2,-0.119327775965342
"log10(adult_weight)6632",50,10,"PGLSSEY",9.5e-09,-0.2,-0.00469636727618916
"16632",50,10,"Compar",0.325578328306033,-0.2,-0.0596473337462782
"log10(adult_weight)6642",43,10,"PGLSSEY",2.8e-07,-0.2,-0.00512955656893357
"16642",43,10,"Compar",0.00756351514564146,-0.2,-0.191340886485308
"log10(adult_weight)6652",45,10,"PGLSSEY",2e-08,-0.2,-0.038725722719129
"16652",45,10,"Compar",7.67280840217044e-05,-0.2,-0.303873437074439
"log10(adult_weight)6662",44,10,"PGLSSEY",5e-06,-0.2,-0.00478404488833186
"16662",44,10,"Compar",0.0135061969881254,-0.2,-0.160593370809443
"log10(adult_weight)6672",45,10,"PGLSSEY",1.5e-06,-0.2,-0.0216982297822549
"16672",45,10,"Compar",0.000344411273013101,-0.2,-0.26292672653495
"log10(adult_weight)6682",46,10,"PGLSSEY",1.3e-08,-0.2,-0.00533226377895854
"16682",46,10,"Compar",0.140404074060698,-0.2,-0.0778803464861868
"log10(adult_weight)6692",44,10,"PGLSSEY",1.1e-05,-0.2,-0.00893073705567956
"16692",44,10,"Compar",0.000153565645267584,-0.2,-0.268079254965253
"log10(adult_weight)6702",49,10,"PGLSSEY",1.6e-08,-0.2,-0.00614129523753759
"16702",49,10,"Compar",0.078393242547969,-0.2,-0.152354706451444
"log10(adult_weight)6713",45,10,"PGLSSEY",1.8e-05,-0.2,-0.0022724641143909
"16713",45,10,"Compar",0.544277631753437,-0.2,-0.0258502814502188
"log10(adult_weight)6722",47,10,"PGLSSEY",4.1e-06,-0.2,-0.00508584801572266
"16722",47,10,"Compar",0.23976882330642,-0.2,-0.0484728356037305
"log10(adult_weight)6732",46,10,"PGLSSEY",3.3e-07,-0.2,-0.0062395471317277
"16732",46,10,"Compar",0.124991410956334,-0.2,-0.0698039114153557
"log10(adult_weight)6742",45,10,"PGLSSEY",3.9e-08,-0.2,-0.0150787972801795
"16742",45,10,"Compar",0.000148488546604542,-0.2,-0.172474163984142
"log10(adult_weight)6752",47,10,"PGLSSEY",8.7e-08,-0.2,-0.00505887296309437
"16752",47,10,"Compar",0.904160370737374,-0.2,-0.00694380760638258
"log10(adult_weight)6762",45,10,"PGLSSEY",9.6e-07,-0.2,-0.0179650831791513
"16762",45,10,"Compar",0.000154121095521376,-0.2,-0.267559804319044
"log10(adult_weight)6772",45,10,"PGLSSEY",1e-06,-0.2,-0.00418950523048573
"16772",45,10,"Compar",0.68682907637658,-0.2,-0.0247286880038193
"log10(adult_weight)6782",40,10,"PGLSSEY",2.4e-05,-0.2,-0.0264702764614192
"16782",40,10,"Compar",0.00595265354237551,-0.2,-0.200381049715437
"log10(adult_weight)6792",47,10,"PGLSSEY",1.4e-05,-0.2,-0.0029082930015507
"16792",47,10,"Compar",0.00636163938321754,-0.2,-0.105886813275196
"log10(adult_weight)6802",45,10,"PGLSSEY",2.2e-06,-0.2,-0.00385313244612267
"16802",45,10,"Compar",0.00167246334082227,-0.2,-0.219245663699854
"log10(adult_weight)6813",47,10,"PGLSSEY",1.6e-07,-0.2,-0.0110481622209449
"16813",47,10,"Compar",5.53719735685299e-06,-0.2,-0.398195626677432
"log10(adult_weight)6822",43,10,"PGLSSEY",6e-08,-0.2,-0.0107946511591669
"16822",43,10,"Compar",0.172380861556201,-0.2,-0.0531139708381272
"log10(adult_weight)6832",45,10,"PGLSSEY",9.2e-07,-0.2,-0.0064573003381924
"16832",45,10,"Compar",3.18695948875458e-06,-0.2,-0.417508159553697
"log10(adult_weight)6842",47,10,"PGLSSEY",6.3e-08,-0.2,-0.00868052093698159
"16842",47,10,"Compar",0.065664703094966,-0.2,-0.114748868295093
"log10(adult_weight)6852",46,10,"PGLSSEY",1.5e-08,-0.2,-0.0163262247431354
"16852",46,10,"Compar",0.0238299885890261,-0.2,-0.106654544439879
"log10(adult_weight)6862",49,10,"PGLSSEY",1e-05,-0.2,-0.00501070386005652
"16862",49,10,"Compar",0.18996814764517,-0.2,-0.061267578771466
"log10(adult_weight)6872",48,10,"PGLSSEY",4.9e-07,-0.2,-0.00400242359997976
"16872",48,10,"Compar",0.16036282448042,-0.2,-0.0699275931133838
"log10(adult_weight)6882",47,10,"PGLSSEY",2.3e-07,-0.2,-0.0227352619434732
"16882",47,10,"Compar",5.33473708443921e-05,-0.2,-0.267528129423083
"log10(adult_weight)6892",48,10,"PGLSSEY",2.6e-10,-0.2,-0.0251073401855994
"16892",48,10,"Compar",0.0006148395394594,-0.2,-0.178204126104057
"log10(adult_weight)6902",45,10,"PGLSSEY",3.1e-08,-0.2,-0.00525204430164084
"16902",45,10,"Compar",0.135726337061174,-0.2,-0.0653296074239519
"log10(adult_weight)6913",47,10,"PGLSSEY",1.4e-05,-0.2,-0.00294188773004805
"16913",47,10,"Compar",0.222938628939803,-0.2,-0.0449756279910665
"log10(adult_weight)6922",46,10,"PGLSSEY",1e-07,-0.2,-0.00393621312101014
"16922",46,10,"Compar",0.0561719400068814,-0.2,-0.103791051413456
"log10(adult_weight)6932",47,10,"PGLSSEY",3.8e-07,-0.2,-0.00410538405956956
"16932",47,10,"Compar",0.476691681122792,-0.2,-0.0485000950668758
"log10(adult_weight)6942",44,10,"PGLSSEY",1.2e-05,-0.2,-0.00729351617741515
"16942",44,10,"Compar",0.0432224320571657,-0.2,-0.0918647441586069
"log10(adult_weight)6952",44,10,"PGLSSEY",1.8e-08,-0.2,-0.00685516393435483
"16952",44,10,"Compar",5.24108824784264e-07,-0.2,-0.564829560217636
"log10(adult_weight)6962",45,10,"PGLSSEY",1.9e-06,-0.2,-0.00556035635968808
"16962",45,10,"Compar",0.0130166258736542,-0.2,-0.150230854738901
"log10(adult_weight)6972",50,10,"PGLSSEY",2.5e-06,-0.2,-0.0234955506254726
"16972",50,10,"Compar",0.000324501845468728,-0.2,-0.231081417800359
"log10(adult_weight)6982",44,10,"PGLSSEY",1.1e-07,-0.2,-0.00514423171558253
"16982",44,10,"Compar",0.0545653049505583,-0.2,-0.114533700112283
"log10(adult_weight)6992",46,10,"PGLSSEY",7.9e-06,-0.2,-0.00392729043955377
"16992",46,10,"Compar",0.00322580551381124,-0.2,-0.163530641058375
"log10(adult_weight)7002",91,10,"PGLSSEY",1.2e-11,-0.2,-0.00511540782806788
"17002",91,10,"Compar",0.0318038056386287,-0.2,-0.0821421889263053
"log10(adult_weight)7013",96,10,"PGLSSEY",3.7e-12,-0.2,-0.00379574876182173
"17013",96,10,"Compar",0.297617314550938,-0.2,-0.0543242291828865
"log10(adult_weight)7022",91,10,"PGLSSEY",1.6e-11,-0.2,-0.00465461697287226
"17022",91,10,"Compar",0.0140451958517618,-0.2,-0.111721716585103
"log10(adult_weight)7032",90,10,"PGLSSEY",4.4e-12,-0.2,-0.00782506762010658
"17032",90,10,"Compar",0.000592095920459279,-0.2,-0.13235973031394
"log10(adult_weight)7042",90,10,"PGLSSEY",1.8e-09,-0.2,-0.0033330521128082
"17042",90,10,"Compar",0.00494320556058958,-0.2,-0.134176469949824
"log10(adult_weight)7052",94,10,"PGLSSEY",9.7e-12,-0.2,-0.00442659392544219
"17052",94,10,"Compar",0.00223305429231702,-0.2,-0.166853641359473
"log10(adult_weight)7062",91,10,"PGLSSEY",4.9e-11,-0.2,-0.00555742225904079
"17062",91,10,"Compar",7.69313574262576e-05,-0.2,-0.213556842659596
"log10(adult_weight)7072",93,10,"PGLSSEY",1.2e-11,-0.2,-0.00449785300421736
"17072",93,10,"Compar",0.00603714562506585,-0.2,-0.128133398785215
"log10(adult_weight)7082",93,10,"PGLSSEY",7.2e-12,-0.2,-0.00477117593130874
"17082",93,10,"Compar",0.00589239051202073,-0.2,-0.117839098505906
"log10(adult_weight)7092",93,10,"PGLSSEY",1.3e-10,-0.2,-0.00713425629500235
"17092",93,10,"Compar",0.00682759464961791,-0.2,-0.101917638761514
"log10(adult_weight)7103",91,10,"PGLSSEY",3.5e-12,-0.2,-0.00322000599491085
"17103",91,10,"Compar",0.11121869081403,-0.2,-0.081741961603025
"log10(adult_weight)7113",94,10,"PGLSSEY",1e-09,-0.2,-0.00349562576215086
"17113",94,10,"Compar",0.801500926137438,-0.2,0.0108916183377248
"log10(adult_weight)7122",93,10,"PGLSSEY",2.8e-11,-0.2,-0.00443974492690093
"17122",93,10,"Compar",0.0814602711014749,-0.2,-0.064464164621023
"log10(adult_weight)7132",93,10,"PGLSSEY",1.7e-12,-0.2,-0.00530657155389292
"17132",93,10,"Compar",0.00363766942853316,-0.2,-0.1341148003967
"log10(adult_weight)7142",93,10,"PGLSSEY",7.6e-10,-0.2,-0.00371011930130326
"17142",93,10,"Compar",0.00637349370508344,-0.2,-0.137598715607649
"log10(adult_weight)7152",92,10,"PGLSSEY",1.7e-13,-0.2,-0.00388438626842299
"17152",92,10,"Compar",0.00029249214971383,-0.2,-0.184878619627781
"log10(adult_weight)7162",92,10,"PGLSSEY",9.1e-10,-0.2,-0.00399793242308198
"17162",92,10,"Compar",0.00185043241900651,-0.2,-0.165872526702521
"log10(adult_weight)7172",91,10,"PGLSSEY",4.6e-10,-0.2,-0.0040276150256098
"17172",91,10,"Compar",0.639814049819107,-0.2,-0.0175842227620657
"log10(adult_weight)7182",94,10,"PGLSSEY",3.6e-13,-0.2,-0.00286994823155102
"17182",94,10,"Compar",0.0516329137198206,-0.2,-0.0925989238351315
"log10(adult_weight)7192",90,10,"PGLSSEY",2.3e-11,-0.2,-0.00539566634314308
"17192",90,10,"Compar",0.0847062445175331,-0.2,-0.0738211003983603
"log10(adult_weight)7202",94,10,"PGLSSEY",8.1e-13,-0.2,-0.00870394230996393
"17202",94,10,"Compar",2.28519610359079e-05,-0.2,-0.185466562815095
"log10(adult_weight)7213",90,10,"PGLSSEY",3.1e-10,-0.2,-0.00430031458321074
"17213",90,10,"Compar",0.14742787425521,-0.2,-0.0507039573837966
"log10(adult_weight)7222",89,10,"PGLSSEY",3.9e-11,-0.2,-0.00419421870966195
"17222",89,10,"Compar",0.0387979733242263,-0.2,-0.0899120442884307
"log10(adult_weight)7232",94,10,"PGLSSEY",2.7e-15,-0.2,-0.00363269943402004
"17232",94,10,"Compar",0.219466943882735,-0.2,-0.0539637885794018
"log10(adult_weight)7242",93,10,"PGLSSEY",4.9e-09,-0.2,-0.00369007281335936
"17242",93,10,"Compar",0.0190825487890938,-0.2,-0.100018985245915
"log10(adult_weight)7252",94,10,"PGLSSEY",2.8e-13,-0.2,-0.00355586656555664
"17252",94,10,"Compar",0.0348426992541659,-0.2,-0.0931220919180229
"log10(adult_weight)7262",93,10,"PGLSSEY",4.7e-14,-0.2,-0.00443332039985509
"17262",93,10,"Compar",0.000764818377674281,-0.2,-0.152384905148065
"log10(adult_weight)7272",92,10,"PGLSSEY",4.3e-11,-0.2,-0.00517860925629054
"17272",92,10,"Compar",0.00186358453196833,-0.2,-0.139825568017335
"log10(adult_weight)7282",91,10,"PGLSSEY",1.5e-11,-0.2,-0.00336914212928642
"17282",91,10,"Compar",0.00181626582786309,-0.2,-0.185507338757039
"log10(adult_weight)7292",92,10,"PGLSSEY",2.8e-11,-0.2,-0.00400420046057716
"17292",92,10,"Compar",0.000656598227243954,-0.2,-0.152431700350933
"log10(adult_weight)7302",91,10,"PGLSSEY",1.5e-11,-0.2,-0.00423298362168558
"17302",91,10,"Compar",0.00107440918331703,-0.2,-0.168342042154589
"log10(adult_weight)7313",93,10,"PGLSSEY",7.4e-12,-0.2,-0.0039533892582966
"17313",93,10,"Compar",0.571110091528844,-0.2,-0.0267828194961455
"log10(adult_weight)7322",91,10,"PGLSSEY",3.5e-09,-0.2,-0.00548259797008369
"17322",91,10,"Compar",0.0138052444578394,-0.2,-0.0878290819625003
"log10(adult_weight)7332",93,10,"PGLSSEY",1.7e-12,-0.2,-0.00382101319563835
"17332",93,10,"Compar",0.820717222573651,-0.2,-0.006936906836984
"log10(adult_weight)7342",93,10,"PGLSSEY",1.8e-10,-0.2,-0.00506954261715495
"17342",93,10,"Compar",0.0579709486195386,-0.2,-0.0860791515486814
"log10(adult_weight)7352",92,10,"PGLSSEY",3.2e-11,-0.2,-0.00523713288989788
"17352",92,10,"Compar",5.13249304390229e-07,-0.2,-0.308516734080366
"log10(adult_weight)7362",92,10,"PGLSSEY",2.3e-10,-0.2,-0.0168202409665249
"17362",92,10,"Compar",1.47626586510796e-08,-0.2,-0.314230832082867
"log10(adult_weight)7372",91,10,"PGLSSEY",5.6e-14,-0.2,-0.00363812047462998
"17372",91,10,"Compar",0.239569934301375,-0.2,-0.0471600927840188
"log10(adult_weight)7382",92,10,"PGLSSEY",3.7e-11,-0.2,-0.00569986490508612
"17382",92,10,"Compar",0.00229767637144396,-0.2,-0.113994700148369
"log10(adult_weight)7392",93,10,"PGLSSEY",1.5e-13,-0.2,-0.00553769235490576
"17392",93,10,"Compar",0.000805017109213768,-0.2,-0.116809688505345
"log10(adult_weight)7402",92,10,"PGLSSEY",1.5e-11,-0.2,-0.00321814738243736
"17402",92,10,"Compar",0.204000273494448,-0.2,-0.0477325998550238
"log10(adult_weight)7413",96,10,"PGLSSEY",5.2e-11,-0.2,-0.00296357757026421
"17413",96,10,"Compar",0.137468386442639,-0.2,-0.0794612950666258
"log10(adult_weight)7422",95,10,"PGLSSEY",2.2e-10,-0.2,-0.00306807527240307
"17422",95,10,"Compar",0.0217235329664915,-0.2,-0.0945846889380744
"log10(adult_weight)7432",93,10,"PGLSSEY",1.3e-09,-0.2,-0.00429606167442705
"17432",93,10,"Compar",0.261645770011639,-0.2,-0.0484770855530843
"log10(adult_weight)7442",92,10,"PGLSSEY",1.7e-13,-0.2,-0.00327673455472643
"17442",92,10,"Compar",0.543743114225292,-0.2,-0.0292296409701887
"log10(adult_weight)7452",90,10,"PGLSSEY",4.2e-10,-0.2,-0.00309133372697915
"17452",90,10,"Compar",0.245025667454429,-0.2,-0.0784641342777408
"log10(adult_weight)7462",90,10,"PGLSSEY",3.9e-13,-0.2,-0.00448725693320783
"17462",90,10,"Compar",0.00763282779418661,-0.2,-0.127005386916335
"log10(adult_weight)7472",90,10,"PGLSSEY",1.3e-10,-0.2,-0.00618631981056837
"17472",90,10,"Compar",0.165683935120696,-0.2,-0.0611189235758409
"log10(adult_weight)7482",93,10,"PGLSSEY",4.7e-11,-0.2,-0.00448782215071019
"17482",93,10,"Compar",0.00211729670437899,-0.2,-0.15185762225192
"log10(adult_weight)7492",91,10,"PGLSSEY",1.2e-11,-0.2,-0.00366564546608936
"17492",91,10,"Compar",0.0533693645085984,-0.2,-0.0946383708952686
"log10(adult_weight)7502",92,10,"PGLSSEY",7.5e-11,-0.2,-0.00330682018912366
"17502",92,10,"Compar",0.00564801699420947,-0.2,-0.147723632915076
"log10(adult_weight)7513",91,10,"PGLSSEY",3.3e-10,-0.2,-0.00522540505121001
"17513",91,10,"Compar",0.00376624896456468,-0.2,-0.123032002552493
"log10(adult_weight)7522",91,10,"PGLSSEY",3.1e-13,-0.2,-0.00565263363708591
"17522",91,10,"Compar",0.503212640414801,-0.2,-0.0330012313778361
"log10(adult_weight)7532",90,10,"PGLSSEY",4.2e-10,-0.2,-0.00359831784521576
"17532",90,10,"Compar",0.00392755885273166,-0.2,-0.143682442205727
"log10(adult_weight)7542",91,10,"PGLSSEY",2.7e-09,-0.2,-0.00336482786921393
"17542",91,10,"Compar",0.0557659126325358,-0.2,-0.0821808087916115
"log10(adult_weight)7552",89,10,"PGLSSEY",5.8e-12,-0.2,-0.00519889948611615
"17552",89,10,"Compar",0.0501866975712388,-0.2,-0.0688395743112423
"log10(adult_weight)7562",93,10,"PGLSSEY",8.4e-11,-0.2,-0.00348316570167862
"17562",93,10,"Compar",0.0378161348453285,-0.2,-0.0963835261951369
"log10(adult_weight)7572",92,10,"PGLSSEY",9.8e-15,-0.2,-0.00331642392760861
"17572",92,10,"Compar",0.0615928918566049,-0.2,-0.0949499645641918
"log10(adult_weight)7582",89,10,"PGLSSEY",2.1e-14,-0.2,-0.0095439240112716
"17582",89,10,"Compar",2.56906896645148e-07,-0.2,-0.214723731685559
"log10(adult_weight)7592",90,10,"PGLSSEY",5.9e-12,-0.2,-0.00433623233131666
"17592",90,10,"Compar",0.089616836865072,-0.2,-0.0872220920672402
"log10(adult_weight)7602",93,10,"PGLSSEY",5.3e-12,-0.2,-0.00479170158939406
"17602",93,10,"Compar",4.1230238765344e-05,-0.2,-0.189611860650975
"log10(adult_weight)7613",91,10,"PGLSSEY",3.8e-10,-0.2,-0.00330002037291909
"17613",91,10,"Compar",0.545211108281917,-0.2,0.0306067171343856
"log10(adult_weight)7622",93,10,"PGLSSEY",6.3e-11,-0.2,-0.00436084832223088
"17622",93,10,"Compar",0.190913244262858,-0.2,-0.0426923605380283
"log10(adult_weight)7632",92,10,"PGLSSEY",1.3e-11,-0.2,-0.00527304078675382
"17632",92,10,"Compar",0.00126082131515304,-0.2,-0.139839803342718
"log10(adult_weight)7642",94,10,"PGLSSEY",1.8e-12,-0.2,-0.00356852261289528
"17642",94,10,"Compar",0.0722646807787153,-0.2,-0.0988756804301156
"log10(adult_weight)7652",92,10,"PGLSSEY",3.5e-10,-0.2,-0.00423895195216899
"17652",92,10,"Compar",0.946777460221653,-0.2,-0.00276201575818669
"log10(adult_weight)7662",90,10,"PGLSSEY",4.3e-12,-0.2,-0.00325067858111281
"17662",90,10,"Compar",0.0297744725061024,-0.2,-0.103079976495917
"log10(adult_weight)7672",94,10,"PGLSSEY",2.1e-11,-0.2,-0.00278972491006609
"17672",94,10,"Compar",0.29996261560867,-0.2,-0.0614979646500523
"log10(adult_weight)7682",95,10,"PGLSSEY",3.7e-11,-0.2,-0.00458962008478993
"17682",95,10,"Compar",0.0551211609464077,-0.2,-0.076490574891254
"log10(adult_weight)7692",93,10,"PGLSSEY",3.3e-09,-0.2,-0.00347655301225349
"17692",93,10,"Compar",0.000143182467528202,-0.2,-0.202577631512618
"log10(adult_weight)7702",94,10,"PGLSSEY",5.2e-13,-0.2,-0.00579275596528745
"17702",94,10,"Compar",0.0474335049627195,-0.2,-0.0838792500176946
"log10(adult_weight)7713",91,10,"PGLSSEY",1.6e-10,-0.2,-0.00350193540670755
"17713",91,10,"Compar",0.0169294174254944,-0.2,-0.12515482371853
"log10(adult_weight)7722",91,10,"PGLSSEY",8.8e-14,-0.2,-0.00379515417012413
"17722",91,10,"Compar",0.059432023672892,-0.2,-0.0839053117221901
"log10(adult_weight)7732",93,10,"PGLSSEY",5.3e-12,-0.2,-0.00436977717552927
"17732",93,10,"Compar",0.0148725934440963,-0.2,-0.106475112450276
"log10(adult_weight)7742",89,10,"PGLSSEY",3.3e-10,-0.2,-0.00451319850677636
"17742",89,10,"Compar",0.0455999207879716,-0.2,-0.0735033486835088
"log10(adult_weight)7752",89,10,"PGLSSEY",3.3e-09,-0.2,-0.00304928115589303
"17752",89,10,"Compar",0.985788902063065,-0.2,-0.00095475792475086
"log10(adult_weight)7762",93,10,"PGLSSEY",1.1e-11,-0.2,-0.0159527018719834
"17762",93,10,"Compar",5.43516495632446e-06,-0.2,-0.182375893988698
"log10(adult_weight)7772",93,10,"PGLSSEY",3.3e-11,-0.2,-0.00492979558454388
"17772",93,10,"Compar",0.000197801085953131,-0.2,-0.160857937274537
"log10(adult_weight)7782",93,10,"PGLSSEY",2.6e-12,-0.2,-0.00574363339502559
"17782",93,10,"Compar",0.0283331961330693,-0.2,-0.089260359673081
"log10(adult_weight)7792",92,10,"PGLSSEY",4.2e-11,-0.2,-0.00478023766620811
"17792",92,10,"Compar",0.00786887083797261,-0.2,-0.100965169082734
"log10(adult_weight)7802",92,10,"PGLSSEY",1e-12,-0.2,-0.00434215700891773
"17802",92,10,"Compar",0.00848581641082813,-0.2,-0.144355187873253
"log10(adult_weight)7813",95,10,"PGLSSEY",3.3e-11,-0.2,-0.00317731915241183
"17813",95,10,"Compar",4.83109539370918e-05,-0.2,-0.211369024802517
"log10(adult_weight)7822",94,10,"PGLSSEY",3e-10,-0.2,-0.00631864926148062
"17822",94,10,"Compar",0.0202673705870677,-0.2,-0.106082141309683
"log10(adult_weight)7832",91,10,"PGLSSEY",4.4e-11,-0.2,-0.00525001194086526
"17832",91,10,"Compar",0.000279478873962402,-0.2,-0.174676171480078
"log10(adult_weight)7842",90,10,"PGLSSEY",2.6e-12,-0.2,-0.005668111691984
"17842",90,10,"Compar",0.0132108529059218,-0.2,-0.121246925802716
"log10(adult_weight)7852",91,10,"PGLSSEY",1e-12,-0.2,-0.00227379863319026
"17852",91,10,"Compar",0.169283911459589,-0.2,-0.0602481486399168
"log10(adult_weight)7862",93,10,"PGLSSEY",1.2e-11,-0.2,-0.00573404322915934
"17862",93,10,"Compar",0.0109126789179941,-0.2,-0.0876026332352482
"log10(adult_weight)7872",93,10,"PGLSSEY",2e-10,-0.2,-0.00491446274473934
