taxa_id,Kingdom,Phylum,Class,Orders,Family,Genus,Species,common_name,RecordsWithDenominators,NeoplasiaWithDenominators,NeoplasiaPrevalence,-,MalignancyKnown,Malignant,MalignancyPrevalence,PropMalignant,Benign,BenignPrevalence,PropBenign,--,RecordsFromAllSources,NeoplasiaFromAllSources,Necropsies,#Sources,SE_simple
2141,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Halichoerus,Halichoerus grypus,Grey seal,16,1,0.0625,-,1,1,0.0625,1,0,0,0,-,16,1,16,4,0.25
2265,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,Hirundo rustica,Barn swallow,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3660,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus nigropalmatus,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,2,0.5
2715,Animalia,Chordata,Actinopterygii,Siluriformes,Malapteruridae,Malapterurus,Malapterurus electricus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3078,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Oryx,Oryx leucoryx,Arabian Oryx,27,2,0.074074074,-,7,1,0.037037037,0.142857143,1,0.037037037,0.857142857,-,32,7,27,8,0.19245009
1304,Animalia,Chordata,Aves,Galliformes,Phasianidae,Chrysolophus,Chrysolophus pictus,NA,17,5,0.294117647,-,4,2,0.117647059,0.5,2,0.117647059,0.5,-,17,5,17,8,0.242535625
1816,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Estrilda,Estrilda melpoda,NA,9,0,0,-,0,0,0,NA,0,0,NA,-,9,0,9,3,0.333333333
1078,Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,Cerastes cerastes,NA,10,2,0.2,-,2,2,0.2,1,0,0,0,-,10,2,10,3,0.316227766
3709,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus oedipus,Tamarin Monkey,60,13,0.216666667,-,13,9,0.15,0.692307692,4,0.066666667,0.307692308,-,60,13,60,22,0.129099445
1732,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pantherophis,Elaphe flavirufa,NA,2,1,0.5,-,1,1,0.5,1,0,0,0,-,2,1,2,2,0.707106781
1440,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus albus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
19664,Animalia,Acanthopterygii,Perciformes,Cichliformes,Cichlidae,Julidochromis,Julidochromis transcriptus,Lined Cichlid,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,1,0.40824829
2138,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Halichoeres,Halichoeres maculipinna,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3735,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sauromalus,Sauromalus varius,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,4,0.5
4050,Animalia,Chordata,Actinopteri,Perciformes,Cottidae,Myoxocephalus,Taenianotus triacanthus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3458,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Primolius,Primolius couloni,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
9,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas,Elephas maximus,Asian Elephant,22,9,0.409090909,-,17,1,0.045454545,0.647058824,1,0.045454545,0.352941176,-,37,24,22,3,0.213200716
9371,Animalia,Chordata,Reptilia,Squamata,Colubridae,Coronella,Coronella austriaca,Smooth Snake,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
3167,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Pareques,Pareques umbrosus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
4492,Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera,Vipera ursinii,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1679,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Dinemellia,Dinemellia dinemelli,NA,17,0,0,-,0,0,0,NA,0,0,NA,-,17,0,17,5,0.242535625
662,Animalia,Chordata,Actinopterygii,Atheriniformes,Bedotiidae,Bedotia,Bedotia geayi,Madagascan Rainbowfish,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
1007,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Carpococcyx,Carpococcyx renauldi,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1741,Animalia,Chordata,Mammalia,Macroscelidea,Macroscelididae,Rhynchocyon,Elephantulus brachyrhynchus,NA,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,3,0.40824829
438,Animalia,Chordata,Reptilia,Squamata,Colubridae,Aplopeltura,Aplopeltura boa,NA,5,2,0.4,-,2,2,0.4,1,0,0,0,-,5,2,5,2,0.447213595
583,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Atractoscion,Atractoscion nobilis,NA,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,2,0.447213595
4195,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Tolypeutes,Tolypeutes tricinctus,NA,10,1,0.1,-,1,1,0.1,1,0,0,0,-,10,1,10,9,0.316227766
1939,Animalia,Chordata,Aves,Columbiformes,Columbidae,Gallicolumba,Gallicolumba crinigera,Mindanao bleeding heart dove,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,3,0.40824829
2029,Animalia,Chordata,Reptilia,Squamata,Colubridae,Gonyosoma,Gonyosoma boulengeri,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,3,0.577350269
4097,Animalia,Chordata,Aves,Musophagiformes,Musophagidae,Tauraco,Tauraco livingstonii,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
19760,Animalia,Squamata,Iguania,Leiosauridae,Leiosaurinae,Diplolaemus,Diplolaemus bibronii,Patagonian Iguana,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
19732,Animalia,Teleostei,Ostariophysi,Characiformes,Characidae,Metynnis,Metynnis hypsauchen,Plain silver dollar,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
3821,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Selenidera,Selenidera piperivora,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
4151,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis,NA,12,1,0.083333333,-,1,0,0,0,1,0.083333333,1,-,12,1,12,9,0.288675135
3434,Animalia,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Pomacanthus,Pomacanthus paru,NA,6,2,0.333333333,-,2,2,0.333333333,1,0,0,0,-,6,2,6,3,0.40824829
1613,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,NA,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,3,0.353553391
19737,Animalia,Ostariophysi,Siluriformes,Callichthyidae,Callichthyinae,Callichthys,Callichthys callichthys,Armoured Catfish,14,0,0,-,0,0,0,NA,0,0,NA,-,14,0,14,1,0.267261242
2521,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysomelas,Golden-headed Tamarin,85,15,0.176470588,-,15,9,0.105882353,0.6,6,0.070588235,0.4,-,85,15,85,24,0.108465229
2713,Animalia,Chordata,Reptilia,Testudines,Emydidae,Malaclemys,Malaclemys terrapin,NA,3,0,0,-,2,0,0,1,0,0,0,-,5,2,3,3,0.577350269
2335,Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Hyperolius,Hyperolius argus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2249,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,Hippocampus guttulatus,Long snouted seahorse,41,0,0,-,0,0,0,NA,0,0,NA,-,41,0,41,1,0.156173762
1526,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus horridus,Timber rattlesnake,26,4,0.153846154,-,4,3,0.115384615,0.75,1,0.038461538,0.25,-,26,4,26,10,0.196116135
3457,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Primolius,Primolius auricollis,NA,4,1,0.25,-,1,1,0.25,1,0,0,0,-,4,1,4,2,0.5
2071,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,Grus monacha,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,3,0.5
339,Animalia,Chordata,Aves,Suliformes,Anhingidae,Anhinga,Anhinga rufa,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1854,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Euphonia,Euphonia violacea,NA,35,0,0,-,0,0,0,NA,0,0,NA,-,35,0,35,7,0.169030851
1665,Animalia,Chordata,Amphibia,Gymnophiona,Caeciliidae,Dermophis,Dermophis mexicanus,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,10,0,10,4,0.316227766
2461,Animalia,Chordata,Mammalia,Primates,Cebidae,Lagothrix,Lagothrix lagotricha,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
13176,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus jocosus,Red whiskered bulbul,11,0,0,-,0,0,0,NA,0,0,NA,-,11,0,11,1,0.301511345
19617,Animalia,Hexacorallia,Scleractinia,Faviina,Faviidae,Echinopora,Echinopora lamellosa,Encrusting Coral,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
271,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Anablepidae,Anableps,Anableps anableps,Four-eyed Fish,48,1,0.020833333,-,1,1,0.020833333,1,0,0,0,-,48,1,48,7,0.144337567
3417,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates otilophus,NA,17,1,0.058823529,-,1,1,0.058823529,1,0,0,0,-,17,1,17,6,0.242535625
296,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas georgica,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2582,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,Liparis montagui,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
333,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,Aneides aeneus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
4507,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,Wallabia bicolor,NA,15,0,0,-,2,0,0,0.5,0,0,0.5,-,17,2,15,10,0.25819889
3077,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Oryx,Oryx dammah,NA,18,2,0.111111111,-,19,1,0.055555556,0.157894737,1,0.055555556,0.842105263,-,35,19,18,7,0.23570226
3807,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,Sebastes paucispinus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2213,Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Heterixalus,Heterixalus madagascariensis,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3385,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Podarcis,Podarcis pityusensis,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
19216,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,NA,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3322,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pionus,Pionus menstruus,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
6217,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus rattus,Black Rat,9,0,0,-,0,0,0,NA,0,0,NA,-,9,0,9,1,0.333333333
1022,Animalia,Chordata,Actinopterygii,Perciformes,Malacanthidae,Caulolatilus,Caulolatilus affinis,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
508,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea alba,NA,1,1,1,-,1,0,0,0,1,1,1,-,1,1,1,1,1
1770,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ephippiorhynchus,Ephippiorhynchus senegalensis,NA,17,2,0.117647059,-,2,2,0.117647059,1,0,0,0,-,17,2,17,7,0.242535625
3856,Animalia,Chordata,Aves,Passeriformes,Parulidae,Dendroica,Setophaga pensylvanica,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
19815,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Idea,Idea leuconoe,Tree Nymph Butterfly,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
3314,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Pimelodus,Pimelodus pictus,Pictus catfish,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
2886,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela nigripes,Black Footed Ferret,92,11,0.119565217,-,70,7,0.076086957,0.728571429,4,0.043478261,0.271428571,-,151,70,92,10,0.104257207
1050,Animalia,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Centropyge,Centropyge argi,Cherub Angelfish,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
3470,Animalia,Chordata,Mammalia,Hyracoidea,Procaviidae,Procavia,Procavia capensis,Rock Hyrax,148,12,0.081081081,-,11,8,0.054054054,0.727272727,3,0.02027027,0.272727273,-,148,12,148,13,0.082199494
4422,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,Ursus maritimus,Polar Bear,26,8,0.307692308,-,8,5,0.192307692,0.625,3,0.115384615,0.375,-,26,8,26,13,0.196116135
1208,Animalia,Chordata,Sauropsida,Testudines,Testudinidae,Chelonoidis,Chelonoidis nigra,Galapagos Giant Tortoise,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,4,0.40824829
1627,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Dactylopsila,Dactylopsila trivirgata,Striped Possum,9,0,0,-,0,0,0,NA,0,0,NA,-,9,0,9,4,0.333333333
4900,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rutilus,Rutilus rutilus,Common Roach,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
1545,Animalia,Chordata,Amphibia,Anura,Phyllomedusidae,Cruziohyla,Cruziohyla craspedopus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2073,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,Grus vipio,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,3,0.577350269
680,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,Bitis nasicornis,NA,32,3,0.09375,-,3,3,0.09375,1,0,0,0,-,32,3,32,15,0.176776695
822,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,Bufo boreas,NA,19,0,0,-,0,0,0,NA,0,0,NA,-,19,0,19,5,0.229415734
279,Animalia,Chordata,Actinopterygii,Perciformes,Anarhichadidae,Anarhichas,Anarhichas minor,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
2780,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,Megascops asio,NA,36,4,0.111111111,-,4,3,0.083333333,0.75,1,0.027777778,0.25,-,36,4,36,23,0.166666667
5408,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Triturus,Triturus marmoratus,Marbled newt,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
2807,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Melopsittacus,Melopsittacus undulatus,Budgerigar,477,99,0.20754717,-,95,83,0.174004193,0.884210526,11,0.023060797,0.115789474,-,478,100,477,13,0.045786855
19369,Animalia,Acanthopterygii,Perciformes,Cichliformes,Cichlidae,Pseudotropheus,Pseudotropheus estherae,Red Zebra Cichlid,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
988,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,Carduelis barbata,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
2204,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
10,Animalia,Chordata,Reptilia,Testudines,Chelidae,Elseya,Elseya novaeguineae,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
780,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,Branta ruficollis,Red-breasted Goose,23,0,0,-,0,0,0,NA,0,0,NA,-,23,0,23,10,0.208514414
7791,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,Ploceus nigricollis,Black-necked weaver,9,0,0,-,0,0,0,NA,0,0,NA,-,9,0,9,1,0.333333333
503,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Arctictis,Arctictis binturong,NA,4,2,0.5,-,6,2,0.5,1,0,0,0,-,8,6,4,6,0.5
270,Animalia,Chordata,Amphibia,Caudata,Amphiumidae,Amphiuma,Amphiuma tridactylum,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
3863,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Sicalis,Sicalis flaveola,NA,20,0,0,-,0,0,0,NA,0,0,NA,-,20,0,20,4,0.223606798
3501,Animalia,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris triseriata,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
2588,Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates catesbeianus,NA,37,2,0.054054054,-,6,0,0,0.666666667,2,0.054054054,0.333333333,-,41,6,37,13,0.164398987
4465,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus storri,NA,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,2,0.40824829
2651,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Diplodactylus,Lucasium alboguttatum,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
1817,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Estrilda,Estrilda nonnula,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
1755,Animalia,Chordata,Actinopterygii,Anguilliformes,Muraenidae,Enchelycore,Enchelycore pardalis,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,3,0.577350269
4188,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,Tockus jacksoni,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
1112,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus nippon,Sika Deer,15,3,0.2,-,3,3,0.2,1,0,0,0,-,15,3,15,5,0.25819889
2800,Animalia,Chordata,Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus stelzneri,NA,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,2,0.40824829
4116,Animalia,Chordata,Reptilia,Testudines,Emydidae,Terrapene,Terrapene carolina,NA,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,4,0.447213595
33,Animalia,Chordata,Reptilia,Testudines,Chelidae,Acanthochelys,Acanthochelys spixii,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1053,Animalia,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Centropyge,Centropyge flavissima,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
699,Animalia,Chordata,Reptilia,Squamata,Colubridae,Bogertophis,Bogertophis subocularis,NA,19,10,0.526315789,-,10,7,0.368421053,0.7,3,0.157894737,0.3,-,19,10,19,15,0.229415734
703,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,Boiga nigriceps,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2900,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Myiopsitta,Myiopsitta monachus,Quaker Parrakeet,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
4,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Damaliscus,Damaliscus pygargus,NA,13,4,0.307692308,-,5,2,0.153846154,0.6,2,0.153846154,0.4,-,14,5,13,7,0.277350098
1583,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cyanocorax,Cyanocorax mystacalis,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
257,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Amphiprion,Amphiprion ocellaris,Clownfish,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,4,0.353553391
1987,Animalia,Chordata,Aves,Columbiformes,Columbidae,Geophaps,Geophaps scripta,NA,7,1,0.142857143,-,1,0,0,0,1,0.142857143,1,-,7,1,7,3,0.377964473
1326,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Cirrhilabrus,Cirrhilabrus aurantidorsalis,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
184,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Amandava,Amandava subflava,NA,7,0,0,-,0,0,0,NA,0,0,NA,-,7,0,7,3,0.377964473
542,Animalia,Chordata,Amphibia,Anura,Leiopelmatidae,Ascaphus,Ascaphus truei,NA,39,0,0,-,0,0,0,NA,0,0,NA,-,39,0,39,5,0.160128154
3420,Animalia,Chordata,Aves,Galliformes,Phasianidae,Polyplectron,Polyplectron inopinatum,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
19766,Animalia,Arthropoda,Insecta,Phasmatodea,Pseudophasmatidae,Peruphasma,Peruphasma schultei,Golden eye stick insect,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
1830,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,Rockhopper Penguin,29,2,0.068965517,-,2,2,0.068965517,1,0,0,0,-,29,2,29,5,0.185695338
19536,Animalia,Chordata,Actinopteri,Gymnotiformes,Sternopygidae,Eigenmannia,NA,NA,7,0,0,-,0,0,0,NA,0,0,NA,-,7,0,7,1,0.377964473
3810,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,Sebastes ruberrimus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
12032,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla montifringilla,Brambling,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
4383,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Uria,Uria aalge,Guillemot,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,3,0.5
19339,Animalia,Vespoidea,Formicidae,Formicinae,Formicini,Formica,Formica rufibarbis,Red-barbed Ant,64,0,0,-,0,0,0,NA,0,0,NA,-,64,0,64,1,0.125
1914,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Fratercula,Fratercula corniculata,NA,4,1,0.25,-,1,0,0,0,1,0.25,1,-,4,1,4,1,0.5
19788,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Caligo,Caligo eurilochus,Owl butterfly,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
497,Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,Arborophila javanica,NA,1,1,1,-,1,1,1,1,0,0,0,-,1,1,1,1,1
887,Animalia,Chordata,Mammalia,Primates,Cebidae,Callimico,Callimico goeldii,Goeldis monkey,19,5,0.263157895,-,15,0,0,0.266666667,5,0.263157895,0.733333333,-,29,15,19,8,0.229415734
2240,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippichthys,Hippichthys cyanospilos,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
1423,Animalia,Chordata,Aves,Ciconiiformes,Cathartidae,Coragyps,Coragyps atratus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3102,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis dalli,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
785,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Brochis,Brochis splendens,Brocks Catfish,11,0,0,-,0,0,0,NA,0,0,NA,-,11,0,11,1,0.301511345
1210,Animalia,Chordata,Reptilia,Testudines,Chelidae,Chelus,Chelus fimbriatus,NA,24,0,0,-,1,0,0,0,0,0,1,-,25,1,24,17,0.204124145
1725,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Elacatinus,Elacatinus oceanops,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
19419,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
740,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothriopsis,Bothriopsis taeniata,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1085,Animalia,Chordata,Aves,Passeriformes,Pipridae,Pipra,Ceratopipra mentalis,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
4304,Animalia,Chordata,Reptilia,Squamata,Viperidae,Trimeresurus,Trimeresurus vogeli,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2844,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,Mimus polyglottos,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
581,Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,Atheris squamigera,NA,8,1,0.125,-,1,0,0,0,1,0.125,1,-,8,1,8,3,0.353553391
19714,Animalia,Reptilia,Squamata,Gekkota,Phyllodactylidae,Tarentola,Tarentola mindiae,Egyptian Gecko,9,0,0,-,0,0,0,NA,0,0,NA,-,9,0,9,1,0.333333333
2398,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Indotestudo,Indotestudo elongata,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
17611,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus agrestis,Common Field Vole,62,0,0,-,0,0,0,NA,0,0,NA,-,62,0,62,1,0.127000127
3128,Animalia,Chordata,Teleostei,Siluriformes,Loricariidae,Panaque,Panaque nigrolineatus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2275,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Holbrookia,Holbrookia elegans,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
93,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Aegithalos,Aegithalos caudatus,Long tailed tit,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
